,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
FABP5_ENSTGUG00000024298.1,7.0,0.5388036163693669,1.2813535066942485,0.17444466893432775,0.6761915256664881,1.0,FABP5_ENSTGUG00000024298.1,GABAergic neurons 3
PMP2_ENSTGUG00000011663.2,0.0,,,,,,PMP2_ENSTGUG00000011663.2,GABAergic neurons 3
FABP4_ENSTGUG00000011667.2,0.0,,,,,,FABP4_ENSTGUG00000011667.2,GABAergic neurons 3
ZFAND1_ENSTGUG00000011672.2,0.5,-15.452532238750488,197.6341339489324,0.8222057856578182,0.36453603434515924,1.0,ZFAND1_ENSTGUG00000011672.2,GABAergic neurons 3
CHMP4C_ENSTGUG00000011678.2,0.0,,,,,,CHMP4C_ENSTGUG00000011678.2,GABAergic neurons 3
RNF182_ENSTGUG00000027109.1,0.0,,,,,,RNF182_ENSTGUG00000027109.1,GABAergic neurons 3
RALYL_ENSTGUG00000011689.2,2.75,0.23035500270300907,1.3978378582982478,0.027112511817504625,0.8692125676447305,1.0,RALYL_ENSTGUG00000011689.2,GABAergic neurons 3
MCUR1_ENSTGUG00000006092.2,0.0,,,,,,MCUR1_ENSTGUG00000006092.2,GABAergic neurons 3
SIRT5_ENSTGUG00000006129.2,0.75,-2.089654430002829,5.101129120872401,0.11836856884758262,0.7308106882011405,1.0,SIRT5_ENSTGUG00000006129.2,GABAergic neurons 3
TPMT_ENSTGUG00000006234.2,0.5,-15.452532238750488,197.6341339489324,0.8222057856578182,0.36453603434515924,1.0,TPMT_ENSTGUG00000006234.2,GABAergic neurons 3
CA2_ENSTGUG00000011728.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,CA2_ENSTGUG00000011728.2,GABAergic neurons 3
KDM1B_ENSTGUG00000006257.2,0.75,-2.089654430002829,5.101129120872401,0.11836856884758262,0.7308106882011405,1.0,KDM1B_ENSTGUG00000006257.2,GABAergic neurons 3
RNF144B_ENSTGUG00000026004.1,0.0,,,,,,RNF144B_ENSTGUG00000026004.1,GABAergic neurons 3
ID4_ENSTGUG00000006296.2,0.75,-2.089654430002829,5.101129120872401,0.11836856884758262,0.7308106882011405,1.0,ID4_ENSTGUG00000006296.2,GABAergic neurons 3
E2F3_ENSTGUG00000006335.2,0.0,,,,,,E2F3_ENSTGUG00000006335.2,GABAergic neurons 3
MMP16_ENSTGUG00000011786.2,0.5,3.8352950082260784e-05,4.997484395579451,-1.3386625141720288e-11,1.0,1.0,MMP16_ENSTGUG00000011786.2,GABAergic neurons 3
NBN_ENSTGUG00000011805.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,NBN_ENSTGUG00000011805.2,GABAergic neurons 3
CALB1_ENSTGUG00000011825.2,5.0,-0.7098015679252144,1.409924894678108,0.23574032400837908,0.6272997487013681,1.0,CALB1_ENSTGUG00000011825.2,GABAergic neurons 3
NRSN1_ENSTGUG00000006383.2,1.5,-3.4630482039851033e-06,2.631741714989847,-1.730171561575844e-12,1.0,1.0,NRSN1_ENSTGUG00000006383.2,GABAergic neurons 3
VIRMA_ENSTGUG00000011895.2,0.0,,,,,,VIRMA_ENSTGUG00000011895.2,GABAergic neurons 3
SKAP2_ENSTGUG00000002889.2,0.0,,,,,,SKAP2_ENSTGUG00000002889.2,GABAergic neurons 3
_ENSTGUG00000020082.1,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,_ENSTGUG00000020082.1,GABAergic neurons 3
CDH18_ENSTGUG00000007189.2,0.5,4.28877884049177e-09,6.766052847766857,0.0,1.0,1.0,CDH18_ENSTGUG00000007189.2,GABAergic neurons 3
LPCAT1_ENSTGUG00000008465.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,LPCAT1_ENSTGUG00000008465.2,GABAergic neurons 3
ALDH5A1_ENSTGUG00000006463.2,2.0,-0.7598495446234691,1.8010855245275383,0.17297495520751482,0.6774812922730563,1.0,ALDH5A1_ENSTGUG00000006463.2,GABAergic neurons 3
SYBU_ENSTGUG00000012263.2,1.5,-0.9999930349099688,2.639115576930933,0.14273338728238372,0.7055786356165957,1.0,SYBU_ENSTGUG00000012263.2,GABAergic neurons 3
FKBP9_ENSTGUG00000005249.2,0.0,,,,,,FKBP9_ENSTGUG00000005249.2,GABAergic neurons 3
_ENSTGUG00000028991.1,0.0,,,,,,_ENSTGUG00000028991.1,GABAergic neurons 3
KCNV1_ENSTGUG00000012266.2,0.0,,,,,,KCNV1_ENSTGUG00000012266.2,GABAergic neurons 3
KIAA0319_ENSTGUG00000006487.2,0.0,,,,,,KIAA0319_ENSTGUG00000006487.2,GABAergic neurons 3
IRX1_ENSTGUG00000008517.2,0.0,,,,,,IRX1_ENSTGUG00000008517.2,GABAergic neurons 3
NDUFAF6_ENSTGUG00000011949.2,0.0,,,,,,NDUFAF6_ENSTGUG00000011949.2,GABAergic neurons 3
TRIQK_ENSTGUG00000022552.1,0.0,,,,,,TRIQK_ENSTGUG00000022552.1,GABAergic neurons 3
C8orf37_ENSTGUG00000011955.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,C8orf37_ENSTGUG00000011955.2,GABAergic neurons 3
GABBR2_ENSTGUG00000008527.2,2.25,-0.30299532990349487,1.5779130038815667,0.03673873055752708,0.847997965111728,1.0,GABBR2_ENSTGUG00000008527.2,GABAergic neurons 3
MTERF3_ENSTGUG00000011961.2,0.0,,,,,,MTERF3_ENSTGUG00000011961.2,GABAergic neurons 3
CTDP1_ENSTGUG00000006649.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,CTDP1_ENSTGUG00000006649.2,GABAergic neurons 3
CDH17_ENSTGUG00000011871.2,0.0,,,,,,CDH17_ENSTGUG00000011871.2,GABAergic neurons 3
GEM_ENSTGUG00000011878.2,0.0,,,,,,GEM_ENSTGUG00000011878.2,GABAergic neurons 3
_ENSTGUG00000002953.2,1.25,-0.5094078770346611,3.747614891909997,0.017995711994899466,0.8932854672237812,1.0,_ENSTGUG00000002953.2,GABAergic neurons 3
CPQ_ENSTGUG00000011977.2,0.0,,,,,,CPQ_ENSTGUG00000011977.2,GABAergic neurons 3
OTULINL_ENSTGUG00000007437.2,0.0,,,,,,OTULINL_ENSTGUG00000007437.2,GABAergic neurons 3
SLC66A2_ENSTGUG00000023857.1,0.0,,,,,,SLC66A2_ENSTGUG00000023857.1,GABAergic neurons 3
SLC39A6_ENSTGUG00000008614.2,1.0,-5.376779257318293e-15,4.784741204331254,0.0,1.0,1.0,SLC39A6_ENSTGUG00000008614.2,GABAergic neurons 3
TRIO_ENSTGUG00000007442.2,1.25,0.5094034343897982,3.747616033201775,0.01799571198788641,0.8932854672444506,1.0,TRIO_ENSTGUG00000007442.2,GABAergic neurons 3
_ENSTGUG00000005349.2,0.0,,,,,,_ENSTGUG00000005349.2,GABAergic neurons 3
LAPTM4B_ENSTGUG00000011987.2,3.25,-0.2657056417600736,1.3527833163268073,0.0384490466035885,0.844544196686838,1.0,LAPTM4B_ENSTGUG00000011987.2,GABAergic neurons 3
ADNP2_ENSTGUG00000006688.2,0.0,,,,,,ADNP2_ENSTGUG00000006688.2,GABAergic neurons 3
MATN2_ENSTGUG00000011992.2,0.0,,,,,,MATN2_ENSTGUG00000011992.2,GABAergic neurons 3
PLEKHA8_ENSTGUG00000002993.2,0.0,,,,,,PLEKHA8_ENSTGUG00000002993.2,GABAergic neurons 3
_ENSTGUG00000027879.1,0.0,,,,,,_ENSTGUG00000027879.1,GABAergic neurons 3
ANKRD33B_ENSTGUG00000026776.1,0.0,,,,,,ANKRD33B_ENSTGUG00000026776.1,GABAergic neurons 3
COL15A1_ENSTGUG00000025718.1,0.0,,,,,,COL15A1_ENSTGUG00000025718.1,GABAergic neurons 3
BTD_ENSTGUG00000023167.1,0.0,,,,,,BTD_ENSTGUG00000023167.1,GABAergic neurons 3
POP1_ENSTGUG00000012011.2,0.0,,,,,,POP1_ENSTGUG00000012011.2,GABAergic neurons 3
GALNT15_ENSTGUG00000003115.2,0.0,,,,,,GALNT15_ENSTGUG00000003115.2,GABAergic neurons 3
SBK2_ENSTGUG00000021210.1,0.0,,,,,,SBK2_ENSTGUG00000021210.1,GABAergic neurons 3
RFTN1_ENSTGUG00000003139.2,0.0,,,,,,RFTN1_ENSTGUG00000003139.2,GABAergic neurons 3
ATPSCKMT_ENSTGUG00000007661.2,0.0,,,,,,ATPSCKMT_ENSTGUG00000007661.2,GABAergic neurons 3
SEMA5A_ENSTGUG00000007664.2,0.0,,,,,,SEMA5A_ENSTGUG00000007664.2,GABAergic neurons 3
MTRR_ENSTGUG00000007702.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,MTRR_ENSTGUG00000007702.2,GABAergic neurons 3
PLCL2_ENSTGUG00000003154.2,0.75,2.0897553834466773,5.101176664150564,0.11836857869176853,0.730810677442231,1.0,PLCL2_ENSTGUG00000003154.2,GABAergic neurons 3
KCNS2_ENSTGUG00000022432.1,0.0,,,,,,KCNS2_ENSTGUG00000022432.1,GABAergic neurons 3
CSMD3_ENSTGUG00000012272.2,0.0,,,,,,CSMD3_ENSTGUG00000012272.2,GABAergic neurons 3
ELMO1_ENSTGUG00000005533.2,2.75,-0.03364092955937095,1.4864466436700985,0.00047030512492796106,0.982698017182846,1.0,ELMO1_ENSTGUG00000005533.2,GABAergic neurons 3
ADCY2_ENSTGUG00000007740.2,1.0,-5.376779257318293e-15,4.784741204331254,0.0,1.0,1.0,ADCY2_ENSTGUG00000007740.2,GABAergic neurons 3
_ENSTGUG00000027521.1,0.0,,,,,,_ENSTGUG00000027521.1,GABAergic neurons 3
NR4A3_ENSTGUG00000008853.2,0.5,5.079652941697657e-06,4.997484395335481,2.454925152051146e-12,0.9999987498584514,1.0,NR4A3_ENSTGUG00000008853.2,GABAergic neurons 3
EPDR1_ENSTGUG00000025037.1,1.75,-0.47206672116396947,2.0800453289779046,0.050771106625907336,0.8217268823063352,1.0,EPDR1_ENSTGUG00000025037.1,GABAergic neurons 3
NSUN2_ENSTGUG00000007789.2,0.5,0.00035364826204079507,6.765665380908772,-2.2646595709829853e-09,1.0,1.0,NSUN2_ENSTGUG00000007789.2,GABAergic neurons 3
ALG2_ENSTGUG00000008879.2,0.0,,,,,,ALG2_ENSTGUG00000008879.2,GABAergic neurons 3
STARD3NL_ENSTGUG00000005634.2,0.75,2.0897553834466773,5.101176664150564,0.11836857869176853,0.730810677442231,1.0,STARD3NL_ENSTGUG00000005634.2,GABAergic neurons 3
IFI6_ENSTGUG00000021692.1,3.0,-17.763722372204388,181.12691415015053,0.8826010677142015,0.347490256339525,1.0,IFI6_ENSTGUG00000021692.1,GABAergic neurons 3
TRANK1_ENSTGUG00000005694.2,0.0,,,,,,TRANK1_ENSTGUG00000005694.2,GABAergic neurons 3
RNF19A_ENSTGUG00000012061.2,0.0,,,,,,RNF19A_ENSTGUG00000012061.2,GABAergic neurons 3
DCLK3_ENSTGUG00000027434.1,0.0,,,,,,DCLK3_ENSTGUG00000027434.1,GABAergic neurons 3
_ENSTGUG00000027473.1,0.0,,,,,,_ENSTGUG00000027473.1,GABAergic neurons 3
ARPP21_ENSTGUG00000001697.2,1.5,-2.598898040466946e-06,2.64843592578757,-8.135714324453147e-13,1.0,1.0,ARPP21_ENSTGUG00000001697.2,GABAergic neurons 3
THRB_ENSTGUG00000018874.1,0.0,,,,,,THRB_ENSTGUG00000018874.1,GABAergic neurons 3
NCALD_ENSTGUG00000022354.1,1.5,-0.9999930349099688,2.639115576930933,0.14273338728238372,0.7055786356165957,1.0,NCALD_ENSTGUG00000022354.1,GABAergic neurons 3
RRM2B_ENSTGUG00000012093.2,0.0,,,,,,RRM2B_ENSTGUG00000012093.2,GABAergic neurons 3
UPP1_ENSTGUG00000007854.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,UPP1_ENSTGUG00000007854.2,GABAergic neurons 3
VWC2_ENSTGUG00000007906.2,1.75,-0.4720659330301291,2.0800451886967988,0.050771106315831815,0.8217268828415701,1.0,VWC2_ENSTGUG00000007906.2,GABAergic neurons 3
IKZF1_ENSTGUG00000007910.2,0.0,,,,,,IKZF1_ENSTGUG00000007910.2,GABAergic neurons 3
C6orf62_ENSTGUG00000029400.1,1.0,-5.376779257318293e-15,4.784741204331254,0.0,1.0,1.0,C6orf62_ENSTGUG00000029400.1,GABAergic neurons 3
SLC4A7_ENSTGUG00000003545.2,0.0,,,,,,SLC4A7_ENSTGUG00000003545.2,GABAergic neurons 3
GALR1_ENSTGUG00000024217.1,0.0,,,,,,GALR1_ENSTGUG00000024217.1,GABAergic neurons 3
DDC_ENSTGUG00000007930.2,0.0,,,,,,DDC_ENSTGUG00000007930.2,GABAergic neurons 3
FBXL2_ENSTGUG00000001755.2,0.5,5.079652941697657e-06,4.997484395335481,2.454925152051146e-12,0.9999987498584514,1.0,FBXL2_ENSTGUG00000001755.2,GABAergic neurons 3
_ENSTGUG00000006931.2,0.0,,,,,,_ENSTGUG00000006931.2,GABAergic neurons 3
CHPF2_ENSTGUG00000000042.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,CHPF2_ENSTGUG00000000042.2,GABAergic neurons 3
MBP_ENSTGUG00000009051.2,1.5,-1.504455599661338e-06,2.648435925788436,-2.1671553440683056e-13,1.0,1.0,MBP_ENSTGUG00000009051.2,GABAergic neurons 3
GBX1_ENSTGUG00000023874.1,0.0,,,,,,GBX1_ENSTGUG00000023874.1,GABAergic neurons 3
AGAP3_ENSTGUG00000000055.2,1.0,-5.376779257318293e-15,4.784741204331254,0.0,1.0,1.0,AGAP3_ENSTGUG00000000055.2,GABAergic neurons 3
TMUB1_ENSTGUG00000023430.1,0.0,,,,,,TMUB1_ENSTGUG00000023430.1,GABAergic neurons 3
VSTM2A_ENSTGUG00000023664.1,15.75,-0.3347381211294969,1.183759730447234,0.07962449735009614,0.7778069265307928,1.0,VSTM2A_ENSTGUG00000023664.1,GABAergic neurons 3
_ENSTGUG00000024951.1,0.5,-15.31580095133731,188.46385936251124,0.5362241008340378,0.46400180801735685,1.0,_ENSTGUG00000024951.1,GABAergic neurons 3
_ENSTGUG00000022445.1,0.0,,,,,,_ENSTGUG00000022445.1,GABAergic neurons 3
_ENSTGUG00000027012.1,0.0,,,,,,_ENSTGUG00000027012.1,GABAergic neurons 3
SLC4A2_ENSTGUG00000000073.2,0.0,,,,,,SLC4A2_ENSTGUG00000000073.2,GABAergic neurons 3
RAMP3_ENSTGUG00000025072.1,0.0,,,,,,RAMP3_ENSTGUG00000025072.1,GABAergic neurons 3
ADCY1_ENSTGUG00000007142.2,0.5,16.369505606490428,272.8419257311997,0.8222477359688813,0.3645237993113143,1.0,ADCY1_ENSTGUG00000007142.2,GABAergic neurons 3
_ENSTGUG00000025304.1,0.0,,,,,,_ENSTGUG00000025304.1,GABAergic neurons 3
ABCB8_ENSTGUG00000020909.1,0.75,-2.089743927509828,5.101160921436519,0.11836857865430517,0.7308106774831753,1.0,ABCB8_ENSTGUG00000020909.1,GABAergic neurons 3
IGFBP1_ENSTGUG00000007176.2,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,1.0,IGFBP1_ENSTGUG00000007176.2,GABAergic neurons 3
GADL1_ENSTGUG00000003593.2,0.0,,,,,,GADL1_ENSTGUG00000003593.2,GABAergic neurons 3
CNTNAP2_ENSTGUG00000001794.2,2.0,0.7710266999906586,1.792441596856768,0.1852176043966942,0.6669271334965843,1.0,CNTNAP2_ENSTGUG00000001794.2,GABAergic neurons 3
ATG9B_ENSTGUG00000022627.1,0.0,,,,,,ATG9B_ENSTGUG00000022627.1,GABAergic neurons 3
FHOD3_ENSTGUG00000007999.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,FHOD3_ENSTGUG00000007999.2,GABAergic neurons 3
_ENSTGUG00000024876.1,0.0,,,,,,_ENSTGUG00000024876.1,GABAergic neurons 3
TSHZ1_ENSTGUG00000009111.2,0.75,2.089709590538332,5.101165564000951,0.11836857416317415,0.7308106823916231,1.0,TSHZ1_ENSTGUG00000009111.2,GABAergic neurons 3
ZNF407_ENSTGUG00000009124.2,0.0,,,,,,ZNF407_ENSTGUG00000009124.2,GABAergic neurons 3
CDH9_ENSTGUG00000001934.2,0.75,2.0897553834466773,5.101176664150564,0.11836857869176853,0.730810677442231,1.0,CDH9_ENSTGUG00000001934.2,GABAergic neurons 3
CDH6_ENSTGUG00000001940.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,CDH6_ENSTGUG00000001940.2,GABAergic neurons 3
CMTM8_ENSTGUG00000003684.2,0.0,,,,,,CMTM8_ENSTGUG00000003684.2,GABAergic neurons 3
CMTM7_ENSTGUG00000028236.1,0.0,,,,,,CMTM7_ENSTGUG00000028236.1,GABAergic neurons 3
DIPK1C_ENSTGUG00000009165.2,0.0,,,,,,DIPK1C_ENSTGUG00000009165.2,GABAergic neurons 3
METTL4_ENSTGUG00000010144.2,0.0,,,,,,METTL4_ENSTGUG00000010144.2,GABAergic neurons 3
CYB5A_ENSTGUG00000009166.2,0.0,,,,,,CYB5A_ENSTGUG00000009166.2,GABAergic neurons 3
ADCYAP1_ENSTGUG00000021936.1,0.0,,,,,,ADCYAP1_ENSTGUG00000021936.1,GABAergic neurons 3
LANCL2_ENSTGUG00000020824.1,1.25,-3.022643397823621,4.792774019145074,0.28671259604218235,0.5923349188145606,1.0,LANCL2_ENSTGUG00000020824.1,GABAergic neurons 3
TYMS_ENSTGUG00000010173.2,0.0,,,,,,TYMS_ENSTGUG00000010173.2,GABAergic neurons 3
NOS3_ENSTGUG00000019554.1,0.0,,,,,,NOS3_ENSTGUG00000019554.1,GABAergic neurons 3
C5orf22_ENSTGUG00000001970.2,0.5,4.28877884049177e-09,6.766052847766857,0.0,1.0,1.0,C5orf22_ENSTGUG00000001970.2,GABAergic neurons 3
COLEC12_ENSTGUG00000010195.2,0.0,,,,,,COLEC12_ENSTGUG00000010195.2,GABAergic neurons 3
MC4R_ENSTGUG00000027462.1,0.0,,,,,,MC4R_ENSTGUG00000027462.1,GABAergic neurons 3
CDH20_ENSTGUG00000001975.2,0.0,,,,,,CDH20_ENSTGUG00000001975.2,GABAergic neurons 3
NETO1_ENSTGUG00000009188.2,0.5,3.8352950082260784e-05,4.997484395579451,-1.3386625141720288e-11,1.0,1.0,NETO1_ENSTGUG00000009188.2,GABAergic neurons 3
ABHD5_ENSTGUG00000003814.2,0.0,,,,,,ABHD5_ENSTGUG00000003814.2,GABAergic neurons 3
CBLN2_ENSTGUG00000009205.2,0.0,,,,,,CBLN2_ENSTGUG00000009205.2,GABAergic neurons 3
ANO10_ENSTGUG00000003830.2,0.0,,,,,,ANO10_ENSTGUG00000003830.2,GABAergic neurons 3
STK17A_ENSTGUG00000029061.1,0.0,,,,,,STK17A_ENSTGUG00000029061.1,GABAergic neurons 3
PIGN_ENSTGUG00000001988.2,0.0,,,,,,PIGN_ENSTGUG00000001988.2,GABAergic neurons 3
HECW1_ENSTGUG00000001817.2,1.0,-5.376779257318293e-15,4.784741204331254,0.0,1.0,1.0,HECW1_ENSTGUG00000001817.2,GABAergic neurons 3
FRRS1L_ENSTGUG00000023938.1,3.75,-0.5712433315748653,1.4333104506569627,0.14970706673672396,0.6988154530979614,1.0,FRRS1L_ENSTGUG00000023938.1,GABAergic neurons 3
DOK6_ENSTGUG00000009250.2,0.0,,,,,,DOK6_ENSTGUG00000009250.2,GABAergic neurons 3
EPB41L4B_ENSTGUG00000008100.2,0.0,,,,,,EPB41L4B_ENSTGUG00000008100.2,GABAergic neurons 3
RELCH_ENSTGUG00000001999.2,0.0,,,,,,RELCH_ENSTGUG00000001999.2,GABAergic neurons 3
INHBA_ENSTGUG00000001843.2,0.0,,,,,,INHBA_ENSTGUG00000001843.2,GABAergic neurons 3
RBBP8_ENSTGUG00000010362.2,0.0,,,,,,RBBP8_ENSTGUG00000010362.2,GABAergic neurons 3
TNFRSF11A_ENSTGUG00000024912.1,0.0,,,,,,TNFRSF11A_ENSTGUG00000024912.1,GABAergic neurons 3
TMEM241_ENSTGUG00000010387.2,0.0,,,,,,TMEM241_ENSTGUG00000010387.2,GABAergic neurons 3
ZCCHC2_ENSTGUG00000024466.1,0.0,,,,,,ZCCHC2_ENSTGUG00000024466.1,GABAergic neurons 3
_ENSTGUG00000008158.2,0.75,-0.9993676406872615,6.688347979163995,0.022000501386063576,0.8820857656607335,1.0,_ENSTGUG00000008158.2,GABAergic neurons 3
AOC1_ENSTGUG00000027317.1,0.25,-14.371946312951794,191.52089169503324,0.4110427821106395,0.5214407043515255,1.0,AOC1_ENSTGUG00000027317.1,GABAergic neurons 3
EXT1_ENSTGUG00000012328.2,0.0,,,,,,EXT1_ENSTGUG00000012328.2,GABAergic neurons 3
POU6F2_ENSTGUG00000001859.2,0.0,,,,,,POU6F2_ENSTGUG00000001859.2,GABAergic neurons 3
FH_ENSTGUG00000008229.2,0.5,-15.452532238750488,197.6341339489324,0.8222057856578182,0.36453603434515924,1.0,FH_ENSTGUG00000008229.2,GABAergic neurons 3
SERPINB5_ENSTGUG00000002060.2,0.0,,,,,,SERPINB5_ENSTGUG00000002060.2,GABAergic neurons 3
_ENSTGUG00000008245.2,1.5,-1.504455599661338e-06,2.648435925788436,-2.1671553440683056e-13,1.0,1.0,_ENSTGUG00000008245.2,GABAergic neurons 3
_ENSTGUG00000021399.1,0.0,,,,,,_ENSTGUG00000021399.1,GABAergic neurons 3
TNFRSF11B_ENSTGUG00000012341.2,0.0,,,,,,TNFRSF11B_ENSTGUG00000012341.2,GABAergic neurons 3
TTC39C_ENSTGUG00000010516.2,0.75,1.000068256853614,6.688477548929995,0.022003152854148667,0.8820787124077695,1.0,TTC39C_ENSTGUG00000010516.2,GABAergic neurons 3
OSBPL1A_ENSTGUG00000010525.2,0.75,-2.089743927509828,5.101160921436519,0.11836857865430517,0.7308106774831753,1.0,OSBPL1A_ENSTGUG00000010525.2,GABAergic neurons 3
CCM2_ENSTGUG00000015039.2,0.5,0.00035364826204079507,6.765665380908772,-2.2646595709829853e-09,1.0,1.0,CCM2_ENSTGUG00000015039.2,GABAergic neurons 3
COLEC10_ENSTGUG00000019400.1,0.0,,,,,,COLEC10_ENSTGUG00000019400.1,GABAergic neurons 3
IMPACT_ENSTGUG00000010551.2,0.0,,,,,,IMPACT_ENSTGUG00000010551.2,GABAergic neurons 3
CCN3_ENSTGUG00000012349.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,CCN3_ENSTGUG00000012349.2,GABAergic neurons 3
KLF10_ENSTGUG00000012120.2,0.0,,,,,,KLF10_ENSTGUG00000012120.2,GABAergic neurons 3
WRNIP1_ENSTGUG00000002117.2,0.0,,,,,,WRNIP1_ENSTGUG00000002117.2,GABAergic neurons 3
BAALC_ENSTGUG00000028617.1,2.0,-0.13052474491691682,1.794247456245781,0.0051278758088031395,0.9429129278678446,1.0,BAALC_ENSTGUG00000028617.1,GABAergic neurons 3
AMPH_ENSTGUG00000001869.2,2.25,-0.30299478649071654,1.5779129665353544,0.036738730414874965,0.8479979654032346,1.0,AMPH_ENSTGUG00000001869.2,GABAergic neurons 3
FZD6_ENSTGUG00000012145.2,0.0,,,,,,FZD6_ENSTGUG00000012145.2,GABAergic neurons 3
ENPP2_ENSTGUG00000012352.2,0.0,,,,,,ENPP2_ENSTGUG00000012352.2,GABAergic neurons 3
MYLK4_ENSTGUG00000019999.1,0.0,,,,,,MYLK4_ENSTGUG00000019999.1,GABAergic neurons 3
_ENSTGUG00000023173.1,0.0,,,,,,_ENSTGUG00000023173.1,GABAergic neurons 3
SCAP_ENSTGUG00000020198.1,0.0,,,,,,SCAP_ENSTGUG00000020198.1,GABAergic neurons 3
ELP6_ENSTGUG00000000144.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,ELP6_ENSTGUG00000000144.2,GABAergic neurons 3
GMDS_ENSTGUG00000002124.2,0.0,,,,,,GMDS_ENSTGUG00000002124.2,GABAergic neurons 3
RIMS2_ENSTGUG00000012161.2,1.0,-5.376779257318293e-15,4.784741204331254,0.0,1.0,1.0,RIMS2_ENSTGUG00000012161.2,GABAergic neurons 3
AQP4_ENSTGUG00000020250.1,0.0,,,,,,AQP4_ENSTGUG00000020250.1,GABAergic neurons 3
_ENSTGUG00000002129.2,0.0,,,,,,_ENSTGUG00000002129.2,GABAergic neurons 3
FOXQ1_ENSTGUG00000018779.1,0.0,,,,,,FOXQ1_ENSTGUG00000018779.1,GABAergic neurons 3
_ENSTGUG00000010651.2,0.0,,,,,,_ENSTGUG00000010651.2,GABAergic neurons 3
_ENSTGUG00000028219.1,0.75,-2.089743927509828,5.101160921436519,0.11836857865430517,0.7308106774831753,1.0,_ENSTGUG00000028219.1,GABAergic neurons 3
POMGNT2_ENSTGUG00000003854.2,1.0,-5.376779257318293e-15,4.784741204331254,0.0,1.0,1.0,POMGNT2_ENSTGUG00000003854.2,GABAergic neurons 3
